movieId,tmdbId,title,genres_text,avg_rating,norm_rating,rating_count
2660,10785.0,"thing from another world, the (1951)",horror sci fi,3.5,0.6666666666666666,4
2661,19483.0,it came from outer space (1953),sci fi,3.0,0.5555555555555556,1
2662,8974.0,"war of the worlds, the (1953)",action drama sci fi,3.1666666666666665,0.5925925925925926,12
2664,11549.0,invasion of the body snatchers (1956),horror sci fi thriller,3.769230769230769,0.7264957264957265,13
2665,18158.0,earth vs. the flying saucers (1956),sci fi,1.0,0.1111111111111111,1
2668,17918.0,swamp thing (1982),horror sci fi,2.9375,0.5416666666666666,8
2669,37305.0,pork chop hill (1959),war,3.5,0.6666666666666666,2
2670,18784.0,run silent run deep (1958),war,3.6,0.6888888888888889,5
2671,509.0,notting hill (1999),comedy romance,3.455357142857143,0.6567460317460317,56
2672,1090.0,"thirteenth floor, the (1999)",drama sci fi thriller,2.9583333333333335,0.5462962962962963,12
2674,15059.0,"loss of sexual innocence, the (1999)",drama fantasy,2.25,0.3888888888888889,2
2676,12117.0,instinct (1999),drama thriller,3.1666666666666665,0.5925925925925926,6
2677,11779.0,buena vista social club (1999),documentary musical,4.375,0.8611111111111112,4
2681,13533.0,free enterprise (1998),comedy romance sci fi,3.0,0.5555555555555556,3
2682,62676.0,limbo (1999),drama,4.0,0.7777777777777778,3
2683,817.0,austin powers: the spy who shagged me (1999),action adventure comedy,3.1983471074380163,0.5996326905417814,121
2686,14283.0,"red violin, the (violon rouge, le) (1998)",drama mystery,4.026315789473684,0.783625730994152,19
2687,37135.0,tarzan (1999),adventure animation children drama,3.4583333333333335,0.6574074074074074,24
2688,2275.0,"general's daughter, the (1999)",crime drama mystery thriller,2.933333333333333,0.5407407407407407,15
2690,24137.0,"ideal husband, an (1999)",comedy romance,3.7,0.7111111111111111,10
2691,10376.0,"legend of 1900, the (a.k.a. the legend of the pianist on the ocean) (leggenda del pianista sull'oceano) (1998)",drama,3.6666666666666665,0.7037037037037037,3
2692,104.0,run lola run (lola rennt) (1998),action crime,4.0,0.7777777777777778,75
2693,15800.0,trekkies (1997),documentary,3.375,0.6388888888888888,4
2694,9032.0,big daddy (1999),comedy,3.1979166666666665,0.599537037037037,48
2695,13821.0,"boys, the (1998)",drama,2.0,0.3333333333333333,1
2696,9421.0,"dinner game, the (dîner de cons, le) (1998)",comedy,4.333333333333333,0.8518518518518517,3
2697,55955.0,my son the fanatic (1997),comedy drama romance,3.5,0.6666666666666666,1
2698,67067.0,zone 39 (1997),sci fi,2.0,0.3333333333333333,1
2699,6488.0,arachnophobia (1990),comedy horror,2.811320754716981,0.5136268343815513,53
2700,9473.0,"south park: bigger, longer and uncut (1999)",animation comedy musical,3.861842105263158,0.7470760233918129,76
2701,8487.0,wild wild west (1999),action comedy sci fi western,2.207547169811321,0.379454926624738,53
2702,10279.0,summer of sam (1999),drama,3.4,0.6444444444444444,15
2706,2105.0,american pie (1999),comedy romance,3.378640776699029,0.6396979503775619,103
2707,1073.0,arlington road (1999),thriller,3.272727272727273,0.6161616161616162,22
2708,10239.0,"autumn tale, an (conte d'automne) (1998)",romance,4.0,0.7777777777777778,3
2709,10208.0,muppets from space (1999),children comedy,3.1666666666666665,0.5925925925925926,9
2710,2667.0,"blair witch project, the (1999)",drama horror thriller,2.796875,0.5104166666666666,64
2712,345.0,eyes wide shut (1999),drama mystery thriller,3.4622641509433962,0.6582809224318659,53
2713,9825.0,lake placid (1999),horror thriller,2.6666666666666665,0.48148148148148145,12
2716,620.0,ghostbusters (a.k.a. ghost busters) (1984),action comedy sci fi,3.775,0.7277777777777777,120
2717,2978.0,ghostbusters ii (1989),comedy fantasy sci fi,3.0,0.5555555555555556,47
2718,10490.0,drop dead gorgeous (1999),comedy,3.2,0.6000000000000001,10
2719,11618.0,"haunting, the (1999)",horror thriller,2.1153846153846154,0.358974358974359,13
2720,332.0,inspector gadget (1999),action adventure children comedy,2.0952380952380953,0.35449735449735453,21
2722,8914.0,deep blue sea (1999),action horror sci fi thriller,2.7758620689655173,0.5057471264367817,29
2723,9824.0,mystery men (1999),action comedy fantasy,3.08974358974359,0.5754985754985755,39
2724,4806.0,runaway bride (1999),comedy romance,2.8333333333333335,0.5185185185185186,42
2725,33430.0,twin falls idaho (1999),drama,2.0,0.3333333333333333,1
2726,247.0,"killing, the (1956)",crime film noir,4.055555555555555,0.7901234567901234,9
2727,10056.0,killer's kiss (1955),crime film noir,3.0,0.5555555555555556,1
2728,967.0,spartacus (1960),action drama romance war,3.576923076923077,0.6837606837606838,13
2729,802.0,lolita (1962),drama romance,3.5,0.6666666666666666,7
2730,3175.0,barry lyndon (1975),drama romance war,3.7142857142857144,0.7142857142857143,7
2731,147.0,"400 blows, the (les quatre cents coups) (1959)",crime drama,4.0,0.7777777777777778,12
2732,1628.0,jules and jim (jules et jim) (1961),drama romance,4.5,0.8888888888888888,5
2733,21185.0,vibes (1988),adventure comedy romance,2.0,0.3333333333333333,2
2734,11120.0,"mosquito coast, the (1986)",adventure drama thriller,3.25,0.6111111111111112,10
2735,10136.0,"golden child, the (1986)",action adventure comedy fantasy mystery,2.71875,0.4930555555555556,16
2736,32060.0,brighton beach memoirs (1986),comedy,3.6,0.6888888888888889,5
2737,48686.0,assassination (1987),action drama thriller,4.0,0.7777777777777778,1
2738,48259.0,crimes of the heart (1986),comedy drama,4.0,0.7777777777777778,1
2739,873.0,"color purple, the (1985)",drama,3.9166666666666665,0.7592592592592592,12
2740,48660.0,"kindred, the (1986)",horror sci fi,1.0,0.1111111111111111,1
2741,26789.0,no mercy (1986),action crime thriller,2.0,0.3333333333333333,2
2742,3934.0,ménage (tenue de soirée) (1986),comedy drama,1.0,0.1111111111111111,1
2743,108312.0,native son (1986),drama,3.0,0.5555555555555556,1
2744,198469.0,otello (1986),drama,4.0,0.7777777777777778,1
2745,11416.0,"mission, the (1986)",drama,3.5,0.6666666666666666,9
2746,10776.0,little shop of horrors (1986),comedy horror musical,3.3333333333333335,0.6296296296296297,39
2747,24452.0,"little shop of horrors, the (1960)",comedy horror,3.0,0.5555555555555556,9
2748,9710.0,allan quatermain and the lost city of gold (1987),action adventure comedy,1.8333333333333333,0.2962962962962963,6
2749,31924.0,"morning after, the (1986)",drama mystery,4.0,0.7777777777777778,2
2750,30890.0,radio days (1987),comedy drama,3.142857142857143,0.5873015873015873,7
2751,24081.0,from the hip (1987),comedy drama,4.0,0.7777777777777778,1
2752,20242.0,outrageous fortune (1987),comedy mystery,2.8125,0.5138888888888888,8
2754,66194.0,deadtime stories (1987),horror,1.0,0.1111111111111111,1
2757,3526.0,frances (1982),drama,3.5,0.6666666666666666,1
2759,16406.0,dick (1999),comedy,3.5,0.6666666666666666,8
2761,10386.0,"iron giant, the (1999)",adventure animation children drama sci fi,4.051282051282051,0.7891737891737891,39
2762,745.0,"sixth sense, the (1999)",drama horror mystery,3.893854748603352,0.7541899441340782,179
2763,913.0,"thomas crown affair, the (1999)",action mystery,3.6458333333333335,0.6990740740740741,48
2764,912.0,"thomas crown affair, the (1968)",crime drama romance thriller,4.0,0.7777777777777778,7
2765,12229.0,"acid house, the (1998)",comedy drama,3.5,0.6666666666666666,1
2766,67323.0,"adventures of sebastian cole, the (1998)",comedy drama,3.25,0.6111111111111112,2
2769,19457.0,"yards, the (2000)",crime drama,3.4,0.6444444444444444,5
2770,11353.0,bowfinger (1999),comedy,2.960526315789474,0.5467836257309941,38
2771,17707.0,brokedown palace (1999),drama,3.25,0.6111111111111112,4
2772,9781.0,detroit rock city (1999),comedy,2.85,0.5222222222222223,10
2774,18212.0,better than chocolate (1999),comedy romance,3.0,0.5555555555555556,1
2775,13817.0,head on (1998),drama,1.0,0.1111111111111111,1
2779,12185.0,heaven can wait (1978),comedy,3.269230769230769,0.6153846153846154,13
2782,28501.0,pit and the pendulum (1961),horror,3.3333333333333335,0.6296296296296297,3
2784,25319.0,"masque of the red death, the (1964)",horror,3.25,0.6111111111111112,2
2786,24103.0,haunted honeymoon (1986),comedy,1.75,0.2777777777777778,4
2787,10552.0,cat's eye (1985),horror,2.4166666666666665,0.4259259259259259,6
2788,9267.0,monty python's and now for something completely different (1971),comedy,4.053571428571429,0.7896825396825398,28
2789,10766.0,damien: omen ii (1978),horror,2.875,0.5277777777777778,4
2790,10768.0,"final conflict, the (a.k.a. omen iii: the final conflict) (1981)",horror thriller,2.0,0.3333333333333333,2
2791,813.0,airplane! (1980),comedy,3.8563218390804597,0.7458492975734354,87
2792,2665.0,airplane ii: the sequel (1982),comedy,3.1842105263157894,0.5964912280701754,19
2793,9406.0,"american werewolf in paris, an (1997)",comedy horror romance thriller,2.3,0.39999999999999997,10
2794,11418.0,european vacation (aka national lampoon's european vacation) (1985),adventure comedy romance,2.6333333333333333,0.4740740740740741,15
2795,11153.0,national lampoon's vacation (1983),comedy,3.6538461538461537,0.7008547008547008,26
2796,14170.0,funny farm (1988),comedy,2.590909090909091,0.46464646464646464,11
2797,2280.0,big (1988),comedy drama fantasy romance,3.71978021978022,0.7155067155067155,91
2798,11077.0,problem child (1990),children comedy,1.5833333333333333,0.24074074074074073,12
2799,28597.0,problem child 2 (1991),comedy,1.3125,0.18055555555555555,8
2800,22611.0,little nemo: adventures in slumberland (1992),adventure animation children drama fantasy,2.5,0.4444444444444444,1
2801,39780.0,oscar and lucinda (a.k.a. oscar & lucinda) (1997),drama romance,4.5,0.8888888888888888,1
2802,10396.0,tequila sunrise (1988),action drama romance thriller,3.0384615384615383,0.5641025641025641,13
2803,9944.0,"pelican brief, the (1993)",crime drama mystery romance thriller,2.923076923076923,0.5384615384615384,13
2804,850.0,"christmas story, a (1983)",children comedy,3.9727272727272727,0.7717171717171717,55
2805,10154.0,mickey blue eyes (1999),comedy romance,3.0,0.5555555555555556,23
2806,10342.0,teaching mrs. tingle (1999),comedy thriller,2.3333333333333335,0.40740740740740744,9
2807,10366.0,universal soldier: the return (1999),action sci fi,2.625,0.4722222222222222,4
2808,9349.0,universal soldier (1992),action sci fi,2.2058823529411766,0.3790849673202615,17
2810,10494.0,perfect blue (1997),animation horror mystery thriller,4.2,0.8222222222222223,5
2812,22314.0,in too deep (1999),action thriller,3.0,0.5555555555555556,1
2813,51679.0,"source, the (1999)",documentary,1.0,0.1111111111111111,1
2815,11037.0,iron eagle (1986),action war,2.2857142857142856,0.3968253968253968,7
2816,11955.0,iron eagle ii (1988),action war,1.6666666666666667,0.2592592592592593,3
2817,2038.0,aces: iron eagle iii (1992),action,2.0,0.3333333333333333,3
2818,28737.0,iron eagle iv (1995),action war,1.0,0.1111111111111111,3
2819,11963.0,three days of the condor (3 days of the condor) (1975),drama mystery romance thriller,3.75,0.7222222222222222,16
2820,141489.0,hamlet (1964),drama,4.0,0.7777777777777778,1
2822,9096.0,medicine man (1992),adventure romance,3.1363636363636362,0.5858585858585859,11
2824,113273.0,on the ropes (1999),documentary drama,5.0,1.0,1
2826,1911.0,"13th warrior, the (1999)",action adventure fantasy,2.9038461538461537,0.5341880341880342,26
2827,2900.0,"astronaut's wife, the (1999)",horror sci fi thriller,2.272727272727273,0.393939393939394,11
2828,17709.0,dudley do-right (1999),children comedy,1.5,0.2222222222222222,2
2829,37718.0,"muse, the (1999)",comedy,3.0714285714285716,0.5714285714285715,7
2835,2162.0,chill factor (1999),action adventure comedy thriller,1.0,0.1111111111111111,1
2836,14578.0,outside providence (1999),comedy,3.5,0.6666666666666666,4
2837,40694.0,bedrooms & hallways (1998),comedy romance,3.0,0.5555555555555556,1
2839,49184.0,west beirut (west beyrouth) (1998),drama,4.0,0.7777777777777778,1
2840,10307.0,stigmata (1999),drama thriller,2.869565217391304,0.5265700483091788,23
2841,11601.0,stir of echoes (1999),horror mystery thriller,3.5277777777777777,0.6728395061728395,18
2843,1075.0,"black cat, white cat (crna macka, beli macor) (1998)",comedy romance,3.9444444444444446,0.7654320987654322,9
2844,21719.0,"minus man, the (1999)",drama mystery,2.6666666666666665,0.48148148148148145,3
2846,47951.0,"adventures of milo and otis, the (koneko monogatari) (1986)",adventure children comedy drama,3.857142857142857,0.746031746031746,7
2847,43832.0,only angels have wings (1939),adventure drama romance,3.0,0.5555555555555556,2
2848,47697.0,"othello (tragedy of othello: the moor of venice, the) (1952)",drama,4.0,0.7777777777777778,1
2851,,saturn 3 (1980),adventure sci fi thriller,3.25,0.6111111111111112,4
2852,26522.0,"soldier's story, a (1984)",drama,4.0,0.7777777777777778,1
2856,28295.0,i saw what you did (1965),thriller,3.0,0.5555555555555556,1
2857,12105.0,yellow submarine (1968),adventure animation comedy fantasy musical,3.2857142857142856,0.6190476190476191,14
2858,14.0,american beauty (1999),drama romance,4.056372549019608,0.7903050108932462,204
2859,24128.0,stop making sense (1984),documentary musical,3.857142857142857,0.746031746031746,7
2860,11001.0,blue streak (1999),comedy,2.611111111111111,0.46913580246913583,9
2861,10390.0,for love of the game (1999),comedy drama,3.375,0.6388888888888888,8
2862,9453.0,caligula (1979),drama,1.0,0.1111111111111111,1
2863,704.0,"hard day's night, a (1964)",adventure comedy musical,3.473684210526316,0.6608187134502924,19
2865,142132.0,sugar town (1999),comedy,4.0,0.7777777777777778,1
2866,24153.0,"buddy holly story, the (1978)",drama,3.6,0.6888888888888889,5
2867,11797.0,fright night (1985),comedy horror thriller,3.5833333333333335,0.6851851851851852,12
2868,18086.0,fright night part ii (1988),horror,2.0,0.3333333333333333,2
2870,17887.0,barefoot in the park (1967),comedy,3.3125,0.625,8
2871,10669.0,deliverance (1972),adventure drama thriller,3.9,0.7555555555555555,30
2872,11527.0,excalibur (1981),adventure fantasy,3.64,0.6977777777777778,25
2874,40867.0,"pajama game, the (1957)",comedy musical romance,3.6666666666666665,0.7037037037037037,3
2875,1049.0,sommersby (1993),drama mystery romance,2.95,0.5444444444444445,10
2876,28032.0,thumbelina (1994),animation children fantasy,2.0,0.3333333333333333,1
2877,11326.0,tommy (1975),musical,3.0,0.5555555555555556,7
2878,28377.0,hell night (1981),horror,2.0,0.3333333333333333,2
2879,10975.0,armour of god ii: operation condor (operation condor) (fei ying gai wak) (1991),action adventure comedy,3.2142857142857144,0.6031746031746033,7
2880,10974.0,armour of god (long xiong hu di) (1987),action adventure comedy,3.0833333333333335,0.5740740740740741,6
2881,10398.0,double jeopardy (1999),action crime drama thriller,3.026315789473684,0.5614035087719298,19
2882,2290.0,jakob the liar (1999),drama,2.0,0.3333333333333333,4
2883,24071.0,mumford (1999),comedy drama,3.2,0.6000000000000001,5
2884,62994.0,dog park (1998),comedy romance,2.0,0.3333333333333333,1
2885,60994.0,guinevere (1999),drama romance,2.0,0.3333333333333333,1
2886,16112.0,"adventures of elmo in grouchland, the (1999)",children comedy,1.5,0.2222222222222222,2
2887,32305.0,simon sez (1999),action comedy,1.0,0.1111111111111111,1
2888,14429.0,drive me crazy (1999),comedy romance,2.1,0.35555555555555557,5
2889,15198.0,"mystery, alaska (1999)",comedy drama,3.75,0.7222222222222222,8
2890,6415.0,three kings (1999),action adventure comedy drama war,3.7111111111111112,0.7135802469135802,45
2891,24066.0,"happy, texas (1999)",comedy,4.0,0.7777777777777778,3
2892,21430.0,new rose hotel (1998),action drama,1.0,0.1111111111111111,1
2893,10381.0,plunkett & macleane (1999),action adventure drama,3.0,0.5555555555555556,1
2894,171982.0,romance (1999),drama romance,4.0,0.7777777777777778,1
2896,60285.0,alvarez kelly (1966),western,3.0,0.5555555555555556,1
2897,5622.0,and the ship sails on (e la nave va) (1983),comedy war,4.0,0.7777777777777778,1
2898,10349.0,"dark half, the (1993)",horror mystery,2.0,0.3333333333333333,1
2899,42518.0,gulliver's travels (1939),adventure animation children,3.0,0.5555555555555556,3
2900,29787.0,monkey shines (1988),horror sci fi,2.5,0.4444444444444444,2
2901,9638.0,phantasm (1979),horror sci fi,2.892857142857143,0.5317460317460317,14
2902,10576.0,psycho ii (1983),horror mystery thriller,2.5,0.4444444444444444,4
2903,12662.0,psycho iii (1986),horror thriller,2.5,0.4444444444444444,2
2905,11712.0,sanjuro (tsubaki sanjûrô) (1962),action adventure drama,4.25,0.8333333333333334,4
2906,12618.0,random hearts (1999),drama romance,2.5714285714285716,0.46031746031746035,7
2907,13824.0,superstar (1999),comedy,3.5714285714285716,0.6825396825396826,7
2908,226.0,boys don't cry (1999),drama,3.551282051282051,0.6780626780626781,39
2912,10388.0,"limey, the (1999)",crime drama thriller,3.892857142857143,0.753968253968254,14
2915,9346.0,risky business (1983),comedy,3.4404761904761907,0.6534391534391535,42
2916,861.0,total recall (1990),action adventure sci fi thriller,3.653409090909091,0.7007575757575757,88
2917,14412.0,body heat (1981),crime thriller,4.0,0.7777777777777778,10
2918,9377.0,ferris bueller's day off (1986),comedy,3.8394495412844036,0.7420998980632008,109
2919,11541.0,"year of living dangerously, the (1982)",drama romance war,3.8125,0.7361111111111112,8
2921,11901.0,high plains drifter (1973),western,4.181818181818182,0.8181818181818181,11
2922,4929.0,hang 'em high (1968),crime drama western,3.6,0.6888888888888889,5
2924,11230.0,drunken master (jui kuen) (1978),action comedy,4.05,0.7888888888888889,10
2925,8416.0,"conformist, the (conformista, il) (1970)",drama,4.1,0.7999999999999999,5
2926,11054.0,hairspray (1988),comedy drama,3.3181818181818183,0.6262626262626263,11
2927,851.0,brief encounter (1946),drama romance,3.5,0.6666666666666666,2
2928,24453.0,"razor's edge, the (1984)",drama,3.5,0.6666666666666666,2
2929,18254.0,reds (1981),drama romance,3.25,0.6111111111111112,2
2930,56235.0,return with honor (1998),documentary,3.5,0.6666666666666666,1
2931,20123.0,time of the gypsies (dom za vesanje) (1989),comedy crime drama fantasy,4.166666666666667,0.8148148148148149,3
2932,16642.0,days of heaven (1978),drama,3.6666666666666665,0.7037037037037037,3
2935,3086.0,"lady eve, the (1941)",comedy romance,4.0,0.7777777777777778,8
2936,16305.0,sullivan's travels (1941),adventure comedy romance,4.0,0.7777777777777778,7
2937,32255.0,"palm beach story, the (1942)",comedy,4.1,0.7999999999999999,5
2939,19997.0,niagara (1953),drama thriller,0.0,0.0,0
2940,3767.0,gilda (1946),drama film noir mystery romance,4.0,0.7777777777777778,6
2941,17352.0,south pacific (1958),musical romance war,3.7777777777777777,0.7283950617283951,9
2942,535.0,flashdance (1983),drama romance,2.875,0.5277777777777778,16
2943,2731.0,indochine (1992),drama romance,4.166666666666667,0.8148148148148149,3
2944,1654.0,"dirty dozen, the (1967)",action drama war,3.96875,0.7708333333333334,32
2946,14831.0,help! (1965),comedy musical,3.357142857142857,0.6349206349206349,7
2947,658.0,goldfinger (1964),action adventure thriller,3.839622641509434,0.7421383647798742,53
2948,657.0,from russia with love (1963),action adventure thriller,3.75,0.7222222222222222,36
2949,646.0,dr. no (1962),action adventure thriller,3.712121212121212,0.7138047138047138,33
2950,5689.0,"blue lagoon, the (1980)",adventure drama romance,2.4642857142857144,0.4365079365079365,14
2951,391.0,"fistful of dollars, a (per un pugno di dollari) (1964)",action western,3.9358974358974357,0.7635327635327634,39
2952,8052.0,sydney (hard eight) (1996),crime drama thriller,3.5416666666666665,0.6759259259259259,12
2953,772.0,home alone 2: lost in new york (1992),children comedy,2.5161290322580645,0.44802867383512546,31
2956,31650.0,someone to watch over me (1987),action crime thriller,3.1666666666666665,0.5925925925925926,6
2959,550.0,fight club (1999),action crime drama thriller,4.272935779816514,0.8384301732925586,218
2961,12220.0,"story of us, the (1999)",comedy drama,2.4,0.4222222222222222,5
2962,1610.0,fever pitch (1997),comedy romance,3.0,0.5555555555555556,2
2964,42881.0,julien donkey-boy (1999),drama,1.0,0.1111111111111111,1
2965,29064.0,"omega code, the (1999)",action,2.0,0.3333333333333333,1
2966,404.0,"straight story, the (1999)",adventure drama,3.9285714285714284,0.7619047619047619,14
2967,42196.0,"bad seed, the (1956)",drama thriller,4.0,0.7777777777777778,4
2968,36819.0,time bandits (1981),adventure comedy fantasy sci fi,3.731707317073171,0.7181571815718157,41
2969,42726.0,"man and a woman, a (un homme et une femme) (1966)",drama romance,5.0,1.0,1
2970,9343.0,fitzcarraldo (1982),adventure drama,3.375,0.6388888888888888,4
2971,16858.0,all that jazz (1979),drama fantasy musical,4.083333333333333,0.7962962962962963,6
2972,42006.0,red sorghum (hong gao liang) (1987),drama war,5.0,1.0,1
2973,11562.0,crimes and misdemeanors (1989),comedy crime drama,3.9166666666666665,0.7592592592592592,18
2974,10496.0,bats (1999),horror thriller,2.5,0.4444444444444444,1
2975,16162.0,"best man, the (1999)",comedy drama,3.0,0.5555555555555556,1
2976,8649.0,bringing out the dead (1999),drama,3.4166666666666665,0.6481481481481481,6
2977,31306.0,crazy in alabama (1999),comedy drama,3.0,0.5555555555555556,2
2978,10563.0,three to tango (1999),comedy romance,3.0,0.5555555555555556,4
2979,14484.0,body shots (1999),drama,3.0,0.5555555555555556,1
2982,32043.0,"guardian, the (1990)",horror thriller,2.0,0.3333333333333333,1
2983,15247.0,"ipcress file, the (1965)",thriller,4.0,0.7777777777777778,1
2984,29251.0,on any sunday (1971),documentary,4.5,0.8888888888888888,1
2985,5548.0,robocop (1987),action crime drama sci fi thriller,3.3714285714285714,0.638095238095238,70
2986,5549.0,robocop 2 (1990),action crime sci fi thriller,2.64,0.47555555555555556,25
2987,856.0,who framed roger rabbit? (1988),adventure animation children comedy crime fantasy mystery,3.5721649484536084,0.6827033218785796,97
2988,38772.0,melvin and howard (1980),drama,4.0,0.7777777777777778,3
2989,699.0,for your eyes only (1981),action adventure thriller,3.5476190476190474,0.6772486772486772,21
2990,709.0,licence to kill (1989),action adventure thriller,3.325,0.6277777777777778,20
2991,253.0,live and let die (1973),action adventure thriller,3.6956521739130435,0.7101449275362319,23
2992,13511.0,rawhead rex (1986),horror thriller,3.5,0.6666666666666666,1
2993,660.0,thunderball (1965),action adventure thriller,3.4791666666666665,0.662037037037037,24
2995,11377.0,house on haunted hill (1999),horror thriller,2.4285714285714284,0.42857142857142855,14
2996,26149.0,music of the heart (1999),drama,3.125,0.5833333333333334,4
2997,492.0,being john malkovich (1999),comedy drama fantasy,3.9545454545454546,0.7676767676767677,99
3000,128.0,princess mononoke (mononoke-hime) (1997),action adventure animation drama fantasy,3.9583333333333335,0.7685185185185186,48
3002,8672.0,my best fiend (mein liebster feind) (1999),documentary,4.0,0.7777777777777778,1
3003,8056.0,train of life (train de vie) (1998),comedy drama romance war,4.5,0.8888888888888888,2
3004,2020.0,"bachelor, the (1999)",comedy romance,2.5454545454545454,0.45454545454545453,11
3005,9481.0,"bone collector, the (1999)",thriller,2.84,0.52,25
3006,9008.0,"insider, the (1999)",drama thriller,3.7419354838709675,0.7204301075268816,31
3007,14242.0,american movie (1999),documentary,3.75,0.7222222222222222,6
3008,16129.0,last night (1998),drama sci fi,4.0,0.7777777777777778,1
3010,11489.0,rosetta (1999),drama,4.0,0.7777777777777778,1
3011,28145.0,"they shoot horses, don't they? (1969)",drama,3.25,0.6111111111111112,4
3013,18111.0,bride of re-animator (1990),comedy horror,4.0,0.7777777777777778,1
3014,31361.0,bustin' loose (1981),comedy,2.0,0.3333333333333333,1
3015,11223.0,coma (1978),thriller,3.6666666666666665,0.7037037037037037,3
3016,16281.0,creepshow (1982),horror,3.0714285714285716,0.5714285714285715,14
3017,16288.0,creepshow 2 (1987),horror,3.0,0.5555555555555556,4
3018,1694.0,re-animator (1985),comedy horror sci fi,3.45,0.6555555555555556,10
3019,476.0,drugstore cowboy (1989),crime drama,4.15,0.8111111111111112,10
3020,37094.0,falling down (1993),action drama,3.5294117647058822,0.6732026143790849,17
3021,13555.0,"funhouse, the (1981)",horror,2.0,0.3333333333333333,1
3022,961.0,"general, the (1926)",comedy war,4.0,0.7777777777777778,9
3024,24831.0,piranha (1978),horror sci fi,2.642857142857143,0.47619047619047616,7
3028,25560.0,"taming of the shrew, the (1967)",comedy,2.5,0.4444444444444444,2
3029,21610.0,nighthawks (1981),action drama,3.25,0.6111111111111112,6
3030,11878.0,yojimbo (1961),action adventure,4.230769230769231,0.8290598290598291,13
3031,11510.0,repossessed (1990),comedy,2.375,0.4166666666666667,4
3032,11234.0,"omega man, the (1971)",action drama sci fi thriller,3.6666666666666665,0.7037037037037037,6
3033,957.0,spaceballs (1987),comedy sci fi,3.483050847457627,0.6629001883239172,59
3034,11886.0,robin hood (1973),adventure animation children comedy musical,3.513888888888889,0.6697530864197531,36
3035,37853.0,mister roberts (1955),comedy drama war,3.8181818181818183,0.7373737373737375,11
3036,62204.0,"quest for fire (guerre du feu, la) (1981)",adventure drama,3.7857142857142856,0.7301587301587301,7
3037,11040.0,little big man (1970),western,4.145833333333333,0.8101851851851851,24
3038,21849.0,"face in the crowd, a (1957)",drama,4.2,0.8222222222222223,5
3039,1621.0,trading places (1983),comedy,3.730769230769231,0.717948717948718,39
3040,14035.0,meatballs (1979),comedy,3.2222222222222223,0.6049382716049383,9
3041,40771.0,meatballs part ii (1984),comedy,2.0833333333333335,0.35185185185185186,6
3042,40772.0,meatballs iii (1987),comedy,2.5,0.4444444444444444,2
3043,40773.0,meatballs 4 (1992),comedy,1.0,0.1111111111111111,1
3044,11498.0,dead again (1991),mystery romance thriller,3.769230769230769,0.7264957264957265,13
3045,11790.0,peter's friends (1992),comedy drama,3.6,0.6888888888888889,5
3046,29371.0,"incredibly true adventure of two girls in love, the (1995)",comedy romance,4.5,0.8888888888888888,2
3048,47941.0,under the rainbow (1981),comedy,2.0,0.3333333333333333,3
3051,21349.0,anywhere but here (1999),comedy drama,2.5,0.4444444444444444,3
3052,1832.0,dogma (1999),adventure comedy fantasy,3.6455696202531644,0.6990154711673698,79
3053,10047.0,"messenger: the story of joan of arc, the (1999)",drama war,3.909090909090909,0.7575757575757576,11
3054,10228.0,pokémon: the first movie (1998),adventure animation children fantasy sci fi,2.3125,0.4027777777777778,8
3055,47692.0,felicia's journey (1999),thriller,3.3333333333333335,0.6296296296296297,3
3056,18561.0,oxygen (1999),crime drama thriller,4.0,0.7777777777777778,1
3057,144953.0,where's marlowe? (1998),comedy,4.0,0.7777777777777778,1
3060,11663.0,"commitments, the (1991)",comedy drama musical,3.8666666666666667,0.7481481481481481,15
3061,13485.0,holiday inn (1942),comedy musical,3.625,0.6944444444444444,8
3062,9289.0,"longest day, the (1962)",action drama war,4.0,0.7777777777777778,11
3063,9264.0,poison ivy (1992),drama thriller,2.1666666666666665,0.37037037037037035,6
3064,18222.0,poison ivy: new seduction (1997),drama thriller,2.3333333333333335,0.40740740740740744,3
3066,11165.0,tora! tora! tora! (1970),action drama war,3.9285714285714284,0.7619047619047619,7
3067,4203.0,women on the verge of a nervous breakdown (mujeres al borde de un ataque de nervios) (1988),comedy drama,3.55,0.6777777777777777,10
3068,24226.0,"verdict, the (1982)",drama mystery,4.357142857142857,0.8571428571428571,7
3070,11379.0,"adventures of buckaroo banzai across the 8th dimension, the (1984)",adventure comedy sci fi,3.5476190476190474,0.6772486772486772,21
3071,29154.0,stand and deliver (1988),comedy drama,3.5,0.6666666666666666,9
3072,2039.0,moonstruck (1987),comedy romance,3.5555555555555554,0.6790123456790123,27
3073,77915.0,"sandpiper, the (1965)",drama romance,5.0,1.0,1
3074,11943.0,jeremiah johnson (1972),western,4.25,0.8333333333333334,4
3075,11481.0,repulsion (1965),drama horror,4.166666666666667,0.8148148148148149,3
3076,2690.0,irma la douce (1963),comedy,3.625,0.6944444444444444,4
3077,20565.0,42 up (1998),documentary,4.0,0.7777777777777778,2
3078,27141.0,liberty heights (1999),drama,4.0,0.7777777777777778,2
3079,10399.0,mansfield park (1999),comedy drama romance,3.0833333333333335,0.5740740740740741,6
3081,2668.0,sleepy hollow (1999),fantasy horror mystery romance,3.475806451612903,0.6612903225806451,62
3082,36643.0,"world is not enough, the (1999)",action adventure thriller,3.3333333333333335,0.6296296296296297,39
3083,99.0,all about my mother (todo sobre mi madre) (1999),drama,4.157894736842105,0.8128654970760234,19
